Unnamed: 0,EPA ID,Site Name,City,County,State,Street Address,Zip Code,Region,NPL Status,Partial NPL Deletion,Superfund Alternative Approach,Site-wide Ready for Anticipated Use,Human Exposure Under Control,Groundwater Migration Under Control,Construction Complete,Construction Completion Date,Non-NPL Status Category,Non-NPL Status Subcategory,Non-NPL Status,Site Status,Site Type,Site Type Subcategory,Federal Agency,Native American Interest (NAI),Indian Entity (NAI Status),HRS Score,Federal Facility Indicator,Alias/Alternative Site Name,Non-NPL Status Date,Superfund Site Profile Page URL,RCRA Handler ID - RCRA Handler Name,Latitude,Longitude
186,TXN000605679,GUNTER TRAIN COLLISION,GUNTER,[Blank County],TX,RAILWAY MILEPOST 662,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2004-05-20 00:00:00,,,+33.48878,-096.73727
187,TXN000607023,HALLIBURTON PLANT FIRE,TEXARKANA,[Blank County],TX,Postal Address is unavailable for the Site,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2009-09-09 00:00:00,,,,
188,TXN000607391,HAMSHIRE ETHANOL TANKER SPILL,HAMSHIRE,JEFFERSON,TX,EASTBOUND LANES OF I-10 NEAR HAMSHIRE,77622,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2012-05-02 00:00:00,,,+29.872990,-094.339300
189,TXSFN0605173,HARKEY ROAD,PEARLAND,BRAZORIA,TX,17111 HARKEY ROAD,77584,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,,,,No,,,No,,2006-05-16 00:00:00,,,29.522351,-95.313777
190,TXD980745582,HARRIS (FARLEY STREET),HOUSTON,HARRIS,TX,1000'S OF GENOA RED BLUFF RD,77034,R06,Deleted NPL,Yes,No,Yes,Yes,Not a Groundwater Site,Yes,1988-04-18,,,,Active,Waste Management,Industrial waste landfill,,No,,,No,"HARRIS (FARLEY STREET), HARRIS (FARLEY STREET)",1982-01-01 00:00:00,www.epa.gov/superfund/harris-farley-street,,,
191,TXD050299577,HART CREOSOTING COMPANY,JASPER,JASPER,TX,STATE HIGHWAY 96,75951,R06,Final NPL,No,No,Yes,Yes,Yes,Yes,2008-09-12,,,,Active,Manufacturing/Processing/Maintenance,Lumber and wood products/wood preserving/treatment,,No,,48.0,No,"HART CREOSOTING, CO., HART CREOSOTING COMPANY, HART CREOSOTING COMPANY",1986-01-01 00:00:00,www.epa.gov/superfund/hart-creosoting,,,
192,TXN000605541,HARVEY RESPONSE,CORPUS CHRISTIE,NUECES,TX,"Corpus Christie, Texas",78415,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Other,,No,,,No,,2017-08-23 00:00:00,,,,
193,TXN000607000,HAWKINS TIRE FIRE,HAWKINS,WOOD,TX,599 S. BEAULAH STREET,75765,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2009-07-14 00:00:00,,,+32.58264,-095.2012
194,TXD980625008,HELENA CHEMICAL CO (HAYES SAMON),MISSION,HIDALGO,TX,602 HOLLAND AVENUE,78572,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Referred to Removal - NFRAP,Active,Manufacturing/Processing/Maintenance,Chemicals and allied products,,No,,,No,"HELENA CHEMICAL CO (HAYES SAMON), HELENA CHEMICAL CO HAYES SAMON",2009-07-30 00:00:00,,,,
195,TX0001000389,HI-YIELD RESIDENTIAL AREA,COMMERCE,HUNT,TX,"BUFFINGTON & ROSS, ETAL",75428,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,,,,No,,,No,,1995-01-25 00:00:00,,,,
196,TXN000610438,HIGH FIVE TANKER ROLLOVER,DALLAS,DALLAS,TX,Interstate 635 Service Rd.,75243,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,"Other, Other","Other, Spill or other one-time event",,No,,,No,,2018-06-21 00:00:00,,,+32.924300,-96.762500
197,TXN000622281,HIGH TECH FINISHING WAREHOUSE FIRE,HOUSTON,HARRIS,TX,6218 ROYALTON STREET,77081,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Manufacturing/Processing/Maintenance,Metal fabrication/finishing/coating and allied industries,,No,,,No,HIGH TECH FINISHING WARE FIRE,2023-05-20 00:00:00,,,+29.713340,-95.472661
198,TX0001922509,HIGHLAND DRUMS,DALLAS,DALLAS,TX,NEAR 1800 HIGHLAND,75228,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,,,,No,,,No,,1997-08-01 00:00:00,,,,
199,TXD980514996,HIGHLANDS ACID PIT,HIGHLANDS,HARRIS,TX,611 BATTLEBELL - CLEAR LAKE ROAD,77562,R06,Final NPL,No,No,No,Yes,Yes,Yes,1992-06-29,,,,Active,Waste Management,Other,,No,,37.77,No,"JOHNSON ACID PIT, HIGHLANDS ACID PIT, HIGHLANDS ACID PIT, HIGHLANDS ACID PIT",1979-03-01 00:00:00,www.epa.gov/superfund/highlands-acid-pit,,,
200,TXN000622323,HIGHWAY 115 TPH,KERMIT,WINKLER,TX,Approx. 1/2 mile SW of intersection of TX-115 and CR 313,79745,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Assessment Needed or Ongoing,Initial Assessment Needed/Ongoing,PA Start Needed,Active,Other,Other,,No,,,No,,2024-05-08 00:00:00,,,+31.863312,-103.080602
201,TXN000606716,HIGHWAY 18 GROUND WATER,KERMIT,WINKLER,TX,INTERSECTION EAST CAMPBELL STREET AND SOUTH B AVENUE,79745,R06,Final NPL,No,No,No,Insufficient Data,Insufficient Data,No,,,,,Active,"Other, Other","Other, Ground water plume site with no identifiable source",,No,,50.0,No,"CITY OF KERMIT - PWS # 2480001, HIGH PLAINS GROUND WATER",2016-09-09 00:00:00,www.epa.gov/superfund/hwy18,,,
202,TXN000607059,HITCH TRAIN,HITHCOCK,GALVESTON,TX,12000 BLOCK OF HIGHWAY 6 NEAR F.M. 646,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2010-02-18 00:00:00,,,+29.355880,-095.091106
203,TXN000606645,HOLLY HAWLEY GASOLINE SPILL,HAWLEY,JONES,TX,3.5 MILES SE OF HAWLEY,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2006-03-28 00:00:00,,,+32.59323,-099.76861
204,TXN000606672,HORTON TREE SERVICES DUMP FIRE,FOREST HILLS,TARRANT,TX,5100 GLENN COURT,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2006-07-05 00:00:00,,,+32.65679,-097.24587
205,TXN000607026,HOUSTON METHANOL EXPLOSION,HOUSTON,HARRIS,TX,4904 GRIGGS,77021-3208,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Waste Management,Other,,No,,,No,,2009-09-09 00:00:00,,,+29.699627,-095.34293
206,TXN000607148,HOUSTON TRUCK PESTICIDE,HOUSTON,[Blank County],TX,3572 STOTT STREET,75002,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2010-08-14 00:00:00,,,29.758938,-95.367697
207,TXN000606680,HP GAS PRODUCTS,BAYTOWN,CHAMBERS,TX,6701 West Bay Road,77523,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Manufacturing/Processing/Maintenance,Oil and gas refining,,No,,,No,,2018-05-02 00:00:00,,,+29.745523,-94.922162
208,TXN000606669,HUNTSMAN A&O FIRE AND EXPLOSION,PORT ARTHUR,[Blank County],TX,4241 SAVANNAH AVE.,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,HUNTSMAN A & O FIRE AND EXPLOSION,2006-07-05 00:00:00,,,+29.8775,-093.9303
209,TXN000602741,Hood Mercury Response,TAFT,ECTOR,TX,601 E. 38th Street,70057,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Other,,No,,,No,,2014-04-11 00:00:00,,,27.978974,-97.397976
210,TXN000607025,I-27 RECYCLING CENTER,LUBBOCK,[Blank County],TX,6201 N. INTERSTATE 27,79403,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Recycling,Other,,No,,,No,,2009-09-09 00:00:00,,,+33.66307,-101.84196
211,TXN000606850,I-35 GASOLINE SPILL,LAKE DALLAS,DENTON,TX,Postal Address is unavailable for the Site,75065,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2008-02-28 00:00:00,,,+33.12119,-097.03352
212,TXN000606619,I-35 TRUCK ACCIDENT WITH EXPLOSIVE CARGO,SAN ANTONIO,[Blank County],TX,"INSTATE HIGHWAY 35, NE SAN ANTONIO",,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,I-35 TRUCK ACCIDENT,2005-06-10 00:00:00,,,+29.5233,-098.39259
213,TXN000606821,IAS AIR SERVICES PESTICIDE SPILL,HOUSTON,HARRIS,TX,GEORGE BUSH AIRPORT,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2007-09-24 00:00:00,,,,
214,TXN000606908,"INDECO SALES, INC.",BELTON,BELL,TX,805 EAST 4TH AVE.,76513-2769,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2008-09-30 00:00:00,,,+31.05687,-097.45403
215,TXN000606629,INNOVENE FIRE AND EXPLOSION,ALVIN,[Blank County],TX,2 MILES S. OF FM 2917 ON FM 2004,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2005-08-10 00:00:00,,,+29.22273,-095.19788
216,TXN000607510,IPMR,ROYCE CITY,[Blank County],TX,1416 INDUSTRIAL DRIVE,75189,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2013-02-22 00:00:00,,,+32.987111,-096.302888
217,TXN000606613,IRVING GASOLINE SPILL,IRVING,[Blank County],TX,HWY 183 AND MACARTHUR BLVD.,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2005-05-08 00:00:00,,,+32.8356,-096.9572
218,TXN000622079,ITC TANK FIRE,LAPORTE,HARRIS,TX,1943 Independence Parkway South,77571,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Other,,No,,,No,,2019-03-17 00:00:00,,,+29.729400,-95.089944
219,TXD982814162,J.C. PENNCO WASTE OIL SERVICE,SAN ANTONIO,BEXAR,TX,4927 HIGDON RD.,78201,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Referred to Removal - NFRAP,Active,,,,No,,,No,,2001-10-05 00:00:00,,,,
220,TXD008096240,JASPER CREOSOTING COMPANY INC.,JASPER,JASPER,TX,600 NORTH MCQUEEN STREET BOX 6021,75951,R06,Final NPL,No,No,Yes,Yes,Yes,Yes,2008-09-12,,,,Active,Manufacturing/Processing/Maintenance,Lumber and wood products/wood preserving/treatment,,No,,50.0,No,"JASPER CREOSOTING COMPANY INC, JASPER CREOSOTING CO., INC., JASPER CREOSOTING COMPANY INC.",1985-07-01 00:00:00,www.epa.gov/superfund/jasper-creosoting-company,,,
221,TXN000605460,JONES ROAD GROUND WATER PLUME,HOUSTON,HARRIS,TX,11600 Jones Road,77070,R06,Final NPL,No,No,No,No,No,No,,,,,Active,Other,Ground water plume site with no identifiable source,,No,,46.5,No,JONES ROAD GW PLUME,2002-04-01 00:00:00,www.epa.gov/superfund/jones-road,,,
222,TXD988044806,K-SOLV,CHANNELVIEW,[Blank County],TX,1015 LAKESIDE,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2007-05-24 00:00:00,,,,
223,TXN000605308,KAUFMAN MALATHION,KAUFMAN,KAUFMAN,TX,303 W. 8th St.,75142,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Residential,,No,,,No,,2015-10-08 00:00:00,,,32.579568,-96.311446
224,TXN000610441,KCS FARMERSVILLE DERAILMENT,FARMERSVILLE,COLLIN,TX,Intersection of Highway 605 and Hwy. 558,75442,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Other,,No,,,No,,2018-09-24 00:00:00,,,+33.126576,-96.392768
225,TXN000605653,KCS TRAIN DERAILMENT,RICHARDSON,[Blank County],TX,SYNERGY PARK & POINT NORTH,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,"Transportation (e.g., railroad yards, airport, barge docking site)",,No,,,No,,2004-05-22 00:00:00,,,,
226,TX2571724333,KELLY AIR FORCE BASE,SAN ANTONIO,BEXAR,TX,SA-ALC/EM - KELLY AIR FORCE BASE,78241,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Not Eligible for the NPL/No Further Remedial Action Planned,,NFRAP-Site does not qualify for the NPL based on existing information,Active,Waste Management,Unknown,Department of Defense,No,,,Yes,USAF KELLY AIR FORCE BASE,2002-10-09 00:00:00,,TX2571724333 - US DEPARTMENT OF THE AIR FORCE - AF REAL PROPERTY AGENCY DC KELLY,,
227,TXN000607038,KENNEDALE MYSTERIOUS RELEASE,KENNEDALE,TARRANT,TX,812 E. KENNEDALE BLVD.,76060,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2009-11-04 00:00:00,,,+32.637316,-097.212254
228,TXN000606582,KERR-MCGEE HOWARD COUNTY SPILL,BIG SPRING,HOWARD,TX,4 MI. E OF U.S. 87 & CR 821,,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2004-12-26 00:00:00,,,+32.10193,-101.31403
229,TXN000606753,KIRBYVILLE CYCLINDER,KIRBYVILLE,[Blank County],TX,Postal Address is unavailable for the Site,75956,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,KIRBYVILLE CYLINDER SITE,2007-01-11 00:00:00,,,,
230,TXD074198961,"KMCO, LLC",CROSBY,HARRIS,TX,Intersection Ramsy & Crosby Dayton Road,77532,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Other,,No,,,No,KMCO TEG RELEASE,2008-11-20 00:00:00,,TXD074198961 - ALTIVIA OXIDE CHEMICALS,,
231,TXD980623904,"KOPPERS CO., INC. (TEXARKANA PLANT)",TEXARKANA,BOWIE,TX,WEST 3RD ST,75501,R06,Final NPL,No,No,No,Yes,Yes,Yes,2002-08-20,,,,Active,Manufacturing/Processing/Maintenance,Lumber and wood products/wood preserving/treatment,,No,,31.31,No,"KOPPERS CO. INC (TEXARKANA PLANT), KOPPERS CO., INC. (TEXARKANA PLANT), KOPPERS CO INC (TEXARKANA PLANT), KOPPERS CO., INC. (TEXARKANA PLT)",1979-11-01 00:00:00,www.epa.gov/superfund/koppers-co,,,
232,TX4571524129,LACKLAND AIR FORCE BASE,SAN ANTONIO,BEXAR,TX,MILITARY DRIVE,78236,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Not Eligible for the NPL/No Further Remedial Action Planned,,NFRAP-Site does not qualify for the NPL based on existing information,Active,Waste Management,Unknown,Department of Defense,No,,,Yes,USAF LACKLAND AIR FORCE BASE,1985-10-01 00:00:00,,,,
233,TXN000610431,LAKE CITIES PERMANGANATE FIRE,HICKORY CREEK,DENTON,TX,Country Lane and Wood Lake Road,75065,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Other,,No,,,No,LAKE CITIES PERMANGENATE FIRE,2018-07-21 00:00:00,,,+33.107750,-97.031202
234,TXN000606966,LANDSEER DRIVE DRUM,ARGYLE,DENTON,TX,3863 LANDSEER DRIVE DRUM,76226-4511,R06,Not NPL,No,No,No,Status Unavailable,Status Unavailable,No,,Referred to Cleanup Program,Submitted to or Addressed by Superfund Removal Program,Removal Only Site (No Site Assessment Work Needed),Active,Other,Spill or other one-time event,,No,,,No,,2009-01-29 00:00:00,,,+33.11338,-097.09181
235,TXN000605240,"LANE PLATING WORKS, INC",DALLAS,DALLAS,TX,5322 Bonnie View Road,75241,R06,Final NPL,No,No,No,Yes,Insufficient Data,No,,,,,Active,"Other, Manufacturing/Processing/Maintenance","Other, Metal fabrication/finishing/coating and allied industries",,No,,50.0,No,LANE PLATING WORKS,2018-01-18 00:00:00,www.epa.gov/superfund/lane-plating-works,,,
236,TXD070069661,LEIGH METAL PLATING INC.,ODESSA,ECTOR,TX,2725 W. 81 STREET,79764,R06,Part of NPL Site,No,No,No,Status Unavailable,Status Unavailable,No,,,,,Active,,,,No,,,No,LEIGH METAL PLATING INC.,[Blank Date],,,,
